U3EC77F	0.003485479137749347
U3DF7A7	0.0031005908592975978
U209ACC	0.011364743296579194
U333BB1	0.008963540086313424
U08FCA4	0.030252320817002677
U465455	0.00876759514847576
U30F311	0.00878020659468465
U1B39F1	0.002294740155854381
U0B5584	0.0038341013892430457
U2B624F	0.005478229272726267
U1BAC7D	0.0018866428287981902
U2483FF	0.00806680494392635
U37D6E8	0.007064288395680192
U38FB58	0.004188111614468803
U23EA79	0.020589322650095665
U03B8D9	0.04663646724745402
U0EC3AF	0.013090456141478968
U239B7C	0.002928268478452519
U2AD1C9	0.019375268357195267
U067573	0.011823092954759562
U2B3746	0.0021349110568136672
U31EB8D	0.008881096816158958
U366FBE	0.00162902206943688
U01BBD0	0.013297207394648753
U263C42	0.012196419236150379
U517770	0.003641790049025423
U2F1A63	0.004105720699016862
U02F7E2	0.00657856632932719
U280067	0.04452154281492275
U1C90D9	0.00627681278157489
U5101F6	0.0010493168824804657
U279871	0.007566805215519513
U047AD0	0.003353183545766577
U1C7DD6	0.005489824419899156
U44108C	0.001539529803852805
U27A312	0.003771661908459213
U143944	0.0033434819173526866
U1E9A1D	0.030948111202290914
U208FAF	0.0012731458208866764
U152DCF	0.001671493120321537
U0232C6	0.0010148318705365043
U2878E8	0.01777605764388016
U0EBE85	0.005479514262849226
U2B5F9F	0.0074220987719012445
U4685C2	0.011799334132158109
U07DF61	0.002213715494729554
U535BE4	0.0026114163567091428
U2CDA09	0.0018314888861790432
U09CECD	0.012152077762931363
U02A6B9	0.011606214741058416
U417885	0.005081656572459702
U21A225	0.010646846650457372
U0035D3	0.002230053232256542
U0B13F8	0.015477038049265299
U1AEEF0	0.00390884561526017
U245C09	0.005999682143037919
U4A5C8C	0.0021377052797630276
U3CD9D2	0.018303006846571962
U302FF0	0.014696364688421374
U362F4E	0.0059929024532348425
U26593F	0.014848056804940127
U212CB1	0.0034489786915953362
U288D93	0.002270944369016109
U49BCDA	0.0017226978384934297
U49FDBA	0.0008879734993023086
U2965A4	0.0035861722639336036
U193E23	0.0055650979060549305
U2B3060	0.012445356767958719
U19FE39	0.04852543719427981
U10E6CF	0.019561193710380873
U51C6AD	0.001539529803852805
U2B5F3D	0.004282377690155879
U0F1B3A	0.010704962907097968
U436D3E	0.004332335302085346
U1CD6B7	0.021229459835331428
U5274FF	0.001702380920144619
U3808A1	0.002826790514476171
U1E8AED	0.0024571484119914576
U3B8A05	0.0026184809561412767
U40DB03	0.002395416910683388
U43BBB7	0.002642392403013704
U0E83A5	0.012510581113209362
U4768B7	0.009144379568211727
U4F6F49	0.0023680338924565365
U225AB8	0.016487778457576478
U11B153	0.006826054488683479
U3ABC0D	0.005151041181807264
U01F0C5	0.0057598976716917525
U1ACD8F	0.004167003993228964
U2C168D	0.0038299964357676984
U259B1B	0.0018676197036275985
U02955B	0.0020523175324231356
U1BC9D5	0.0025131840201690976
U43C0A5	0.005566250874463158
U170BCD	0.012056762619068817
U1B1C2F	0.01580106305738386
U0DE36B	0.0024447246406438315
U1C6DC0	0.012902966368231123
U3B37DB	0.0019412554206878585
U3D05D8	0.005961947001400071
U1C7D0E	0.006183774272142287
U1DE3A4	0.01963277110650801
U1E09E3	0.002196784452917862
U3EDA68	0.0014592642527912001
U2CFE08	0.00444473588911284
U36C4F3	0.008086410506184928
U40E988	0.012025770713113431
U06587F	0.0088264314961605
U357189	0.0046966800078704985
U2F2280	0.004152722236073523
U2E7966	0.009503121540125361
U541BFA	0.0010600193741865157
U2151AB	0.005831080609668903
U116C4D	0.002505207176252413
U42B4C5	0.0028514887495132905
U1789D2	0.00933006164791181
U4C324C	0.004349033923684723
U353202	0.005140635378586913
U44B149	0.019573019392976454
U08F299	0.002570484073543819
U0D41AE	0.0054047903609177475
U25C3C6	0.007239757015435416
U41EECA	0.0036830326353652796
U13690D	0.011971357810101035
U06F513	0.0064638654445348595
U31C37E	0.005658190525496716
U2CDAAF	0.007245448088151814
U20B7AC	0.026255147142789502
U523EEA	0.002450752161172413
U2BDD35	0.005917532943067747
U1B456F	0.020126397314620757
U3F0398	0.004451235033856727
U40C96D	0.009700641362816263
U1AB7AD	0.0025958617942850983
U0C67B7	0.012669967504093377
U3DA9A0	0.006132383876782568
U2338E1	0.0037811454038670167
U2353E6	0.015270702779538597
U2FBE3E	0.003292814321805341
U0F14DB	0.02690385192046012
U1BC1B4	0.004617087156966606
U06B44D	0.006185983924897
U490861	0.008618523951767269
U03792D	0.005259739296960283
U1B9FAE	0.0020457919754580975
U19780A	0.004606518611042244
U42257C	0.009916435012538142
U1A1D24	0.0015289346341531493
U324A85	0.02437227547039729
U483E33	0.0028742981235564628
U12F1DD	0.00262267730537255
U2493C2	0.0013911464964161866
U1E8FCF	0.011936700117953688
U2E2F31	0.009901612189470079
U27049F	0.00699255824252822
U388CB3	0.015183762017439048
U417B06	0.0055497596130355455
U33AD18	0.0008223610011605376
U1A877D	0.009401465914792208
U36AC95	0.00289102503869553
U352771	0.015160578801589311
U3ED956	0.04355497716775495
U3F3CC1	0.03520461317191158
U53E65E	0.0060838753392395365
U3FA542	0.003215567776911171
U1343E3	0.0038553579151109144
U18FE8C	0.024834930770000336
U09BC72	0.004568880436007207
U4A6E19	0.018625594846760272
U472B09	0.001981322062624233
U1EE822	0.0036830341413489217
U3D5BC9	0.004522138875053559
U460C12	0.01997793017287363
U1E7862	0.009053749576103044
U1D43A0	0.0009868055732988657
U31FB03	0.0019355661820409352
U1F3629	0.004801443371322703
U24527A	0.00482400473800066
U3574AF	0.012372961439056635
U3790BB	0.0017766417420942153
U2EBD38	0.00629567498743068
U1BEF91	0.007870870571655152
U01E444	0.0026183472124583496
U167FAF	0.008568877473994773
U21ED20	0.006315015487241708
U426137	0.006695746164230462
U21BC50	0.009405854861629714
U38D56D	0.013013344576181718
U0A28B2	0.006479066728626385
U23B856	0.011271596724310745
U17F326	0.007089455796374049
U398E21	0.0078128037835726
U221ADE	0.011365996778031837
U253FC7	0.0022591029385034505
U0D7C53	0.0016884700478729069
U54A056	0.007541174861477533
U12F22E	0.0010724293298019765
U1382DF	0.008116588328380529
U36A549	0.003186119731511048
U4AFC55	0.021157251842991134
U008916	0.005479700124446636
U506530	0.04736037473022864
U3F2E48	0.004602244242000041
U0FF646	0.024917145819690522
U41882E	0.018668954605224775
U03C2DE	0.0009264288675426882
U35184D	0.029738157476324863
U0FCE61	0.014357804582121613
U0D389B	0.006204912209402084
U05B365	0.0035356711906194714
U0FEB6C	0.0014520160186828116
U4CB0BB	0.0027903768032038058
U2C7D11	0.01771273777488241
U297F14	0.0017108406936798604
U16E5B7	0.00196452007108013
U1E4020	0.015551521953610814
U0EFF8B	0.005379763903387858
U04F35C	0.004798548371523631
U158B68	0.0034999201672147743
U541C09	0.002645333681963829
U3F046D	0.036220162399048406
U1669F9	0.0042306127343663055
U42BFAC	0.012032570307481474
U0E7F76	0.0011279368216707162
U33C399	0.0029318474921476837
U19617B	0.039851453315064525
U3C8F0D	0.018643811120611767
U1A5301	0.007754046919478059
U1D8313	0.008086609390468775
U4B8890	0.0034109675588725893
U438FF2	0.001328587322408447
U1AE35F	0.0010600193741865157
U133D6F	0.002722102141885733
U0FBBC8	0.0065337271464823736
U4D6B03	0.002488551076761869
U3D2AF1	0.013041441571734605
U451111	0.004018501201586436
U4639D4	0.003154887077261679
U51AED6	0.008790927538273048
U116BD7	0.007809328545974421
U520077	0.0054490124478443055
U289052	0.0069847508255207035
U2862F2	0.006114788894992907
U51532B	0.001839619942350545
U1C48BB	0.0027742092914514135
U4DBE80	0.0044787038641033
U163A89	0.0023663074300180292
U286BF4	0.010236427642740588
U2446AA	0.002733214567578295
U460EE1	0.015359726495917821
U3D0017	0.00957032129624712
U33C789	0.004741913240298289
U4B91A1	0.0123898448094096
U27BA06	0.017398616840160145
U0B504E	0.017268192645392963
U4C60E9	0.018020439743486834
U383BFB	0.005036483743201322
U44394F	0.007953248705304531
U17438D	0.04957229224624903
U289629	0.006260311769684638
U275304	0.0006667975005146546
U073CBB	0.007455153619966605
U314732	0.002844714981237128
U3D9496	0.00631592012587
U05C802	0.0065104789331472636
U534BEF	0.001314040910855884
U23D640	0.007250283218748826
U4EAD13	0.007736976517018883
U2538D0	0.001316959280842686
U23EC57	0.0024814597500973463
U06AD63	0.005596868255746035
U421A2A	0.005137690337539984
U3D6282	0.0018342639202176333
U1C8215	0.0003507087021002317
U0031E3	0.07048225175830994
U272D8A	0.0033766558970410505
U2136EE	0.007859117830093866
U53F89C	0.005697218134388012
U33F550	0.006265367983985063
U05171B	0.007855471046960194
U1FDE92	0.006460765435422918
U1CCEFB	0.003184803719379475
U150428	0.0008762876319073218
U40BAF7	0.005411977191817512
U18E3A8	0.003997527612448726
U082EE9	0.012642026346175204
U46703C	0.01809104922879006
U0209BC	0.007150064118806537
U045A5D	0.001102701533067671
U01B962	0.0017187722421121408
U438E83	0.0016793464581308756
U38C187	0.002764727244751485
U0DA185	0.004484765349690186
U2CA6B0	0.033006844890417955
U52A287	0.0018881054257335998
U2693FB	0.005863658192158924
U006853	0.0011862703513586307
U2B34A1	0.027200323191025756
U023B1D	0.00367129055476142
U25B391	0.001335780667176658
U434764	0.0056162058597854034
U149BA4	0.006788617403529427
U39DF0E	0.00648834135569068
U4A2556	0.014284140076679344
U36AED9	0.01693694465938784
U053FC9	0.03928040663454929
U3880B7	0.0021751775182667424
U093FD2	0.010469403585220066
U305DC6	0.005606111518260018
U2BACB3	0.002987454632061814
U2232CF	0.013639325907779484
U2D28D8	0.03904292485707357
U322053	0.002152383756868116
U389BB9	0.0031819820708538873
U090119	0.002880369156425795
U4560FC	0.004173983834730781
U21146E	0.003324921468347561
U12FAB6	0.005468121174599706
U0FB5A6	0.009090432769841773
U2BD398	0.001213550953797748
U1E77FF	0.0053247179505842585
U15E856	0.0057991727511858705
U544FD2	0.0006018970537973277
